what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291686630334
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291686631882
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291686632059
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291686634619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291686644113
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291686726946
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291686731813
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291686731861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291686761857
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291686982029
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1291686982083
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291686996235
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687096277
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687098652
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687110882
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687121673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687134530
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1291687134615
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1291687134619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1291687134619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687144481
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687144536
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687162613
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687168284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687173398
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687176284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687187006
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687187065
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687192779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687215182
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687232567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687259517
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291687272996
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687278994
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687321351
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291687328776
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291687328870
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687346982
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687371410
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291687408924
opened,editor,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1291687411101
activated,editor,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1291687411182
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291687432315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291727525983
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291727530081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291727537084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291727541284
activated,editor,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.internal.editors.PersistenceEditor",1291727541662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291727548084
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291727550938
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1291729149796
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1291729149799
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1291729149809
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1291729149831
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1291729149842
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1291729149866
