what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1291162414857
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1291162414901
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1291162414954
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1291162414954
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1291162414962
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1291162414967
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1291162415042
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1291162415100
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1291162415132
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1291162415173
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1291162415209
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1291162415276
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1291162415348
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1291162415390
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1291162415542
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1291162415693
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1291162415714
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1291162415714
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1291162415820
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1291162415924
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1291162416004
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1291162416017
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1291162416112
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1291162416196
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1291162416208
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1291162416219
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1291162416221
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1291162416285
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1291162416301
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1291162416314
os,sysinfo,,,"macosx",1291162416317
arch,sysinfo,,,"x86",1291162416317
ws,sysinfo,,,"cocoa",1291162416317
locale,sysinfo,,,"en_US",1291162416317
processors,sysinfo,,,"2",1291162416317
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1291162416317
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1291162416317
java.specification.name,sysinfo,,,"Java Platform API Specification",1291162416317
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291162416317
java.specification.version,sysinfo,,,"1.6",1291162416317
java.vendor,sysinfo,,,"Apple Inc.",1291162416317
java.version,sysinfo,,,"1.6.0_22",1291162416317
java.vm.info,sysinfo,,,"mixed mode",1291162416317
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1291162416317
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1291162416317
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291162416317
java.vm.specification.version,sysinfo,,,"1.0",1291162416317
java.vm.vendor,sysinfo,,,"Apple Inc.",1291162416317
java.vm.version,sysinfo,,,"17.1-b03-307",1291162416317
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1291162416470
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1291162416681
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1291162416734
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1291162416736
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1291162416998
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1291162417008
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291162448817
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1291162467264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162468069
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291162473749
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291162475915
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291162475943
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162479882
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162526733
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162537291
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162546647
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1291162547401
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1291162547404
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1291162547484
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1291162547498
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1291162547548
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1291162547566
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1291162547838
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162550717
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291162550901
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1291162551343
started,bundle,org.eclipse.wst.html.core,1.1.402.v201008311901,"org.eclipse.wst.html.core",1291162551402
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162554436
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1291162556401
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162715776
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162718346
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162728497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162732921
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291162732998
started,bundle,org.eclipse.wst.common.emf,1.2.1.v201008260500,"org.eclipse.wst.common.emf",1291162736879
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1291162736913
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1291162737662
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1291162740007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291162748374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291163099551
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291163114252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291163117628
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291163132514
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291163227696
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291163230615
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291163239911
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1291163240278
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1291163240544
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1291163240591
started,bundle,org.eclipse.wst.css.core,1.1.401.v201008161749,"org.eclipse.wst.css.core",1291163241495
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1291163241592
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1291163242410
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1291163242811
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.core",1291163242831
started,bundle,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.ui",1291163243131
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1291163243213
started,bundle,org.eclipse.jst.jsf.common,1.2.0.v20100604,"org.eclipse.jst.jsf.common",1291163243314
started,bundle,org.eclipse.jst.jsf.core,1.3.0.v20100602,"org.eclipse.jst.jsf.core",1291163243337
